"85"|{"id":"85","firstAt":1568069952563,"duration":14}
"86"|{"id":"86","firstAt":1568081963719,"duration":16}
"87"|{"id":"87","firstAt":1568093958696,"duration":16}
"88"|{"id":"88","firstAt":1568105985449,"duration":16}
"89"|{"id":"89","firstAt":1568117988803,"duration":13}
"90"|{"id":"90","firstAt":1568129998871,"duration":15}
"91"|{"id":"91","firstAt":1568142002780,"duration":16}
"92"|{"id":"92","firstAt":1568154005845,"duration":15}
"93"|{"id":"93","firstAt":1568165991688,"duration":15}
"94"|{"id":"94","firstAt":1568177952031,"duration":15}
"95"|{"id":"95","firstAt":1568189940263,"duration":15}
"96"|{"id":"96","firstAt":1568201911031,"duration":17}
"97"|{"id":"97","firstAt":1568213903167,"duration":15}
"98"|{"id":"98","firstAt":1568225909645,"duration":14}
"99"|{"id":"99","firstAt":1568237877854,"duration":14}
"100"|{"id":"100","firstAt":1568249881700,"duration":15}
"101"|{"id":"101","firstAt":1568261955354,"duration":17}
"102"|{"id":"102","firstAt":1568273978919,"duration":15}
"103"|{"id":"103","firstAt":1568285965001,"duration":15}
"104"|{"id":"104","firstAt":1568297957660,"duration":16}
"105"|{"id":"105","firstAt":1568309914546,"duration":15}
"106"|{"id":"106","firstAt":1568321910790,"duration":16}
"107"|{"id":"107","firstAt":1568333875734,"duration":14}
"108"|{"id":"108","firstAt":1568345914174,"duration":15}
"109"|{"id":"109","firstAt":1568357897161,"duration":15}
"110"|{"id":"110","firstAt":1568369875806,"duration":17}
"111"|{"id":"111","firstAt":1568381897548,"duration":16}
"112"|{"id":"112","firstAt":1568393907225,"duration":17}
"113"|{"id":"113","firstAt":1568405889994,"duration":16}
"114"|{"id":"114","firstAt":1568417880059,"duration":17}
"115"|{"id":"115","firstAt":1568429879696,"duration":16}
"116"|{"id":"116","firstAt":1568441903791,"duration":15}
"117"|{"id":"117","firstAt":1568453877328,"duration":17}
"118"|{"id":"118","firstAt":1568465839164,"duration":15}
"119"|{"id":"119","firstAt":1568477815987,"duration":17}
"120"|{"id":"120","firstAt":1568489760269,"duration":15}
"121"|{"id":"121","firstAt":1568501751982,"duration":16}
"122"|{"id":"122","firstAt":1568513751758,"duration":16}
"123"|{"id":"123","firstAt":1568525761223,"duration":18}
"124"|{"id":"124","firstAt":1568537780865,"duration":14}
"125"|{"id":"125","firstAt":1568549802055,"duration":16}
"126"|{"id":"126","firstAt":1568561827924,"duration":16}
"127"|{"id":"127","firstAt":1568573796536,"duration":14}
"128"|{"id":"128","firstAt":1568585811986,"duration":15}
"129"|{"id":"129","firstAt":1568597791933,"duration":16}
"130"|{"id":"130","firstAt":1568609802153,"duration":16}
"131"|{"id":"131","firstAt":1568621807138,"duration":16}
"132"|{"id":"132","firstAt":1568633749124,"duration":17}
"133"|{"id":"133","firstAt":1568645721251,"duration":15}
"134"|{"id":"134","firstAt":1568657721811,"duration":16}
"135"|{"id":"135","firstAt":1568669703603,"duration":16}
"136"|{"id":"136","firstAt":1568681725219,"duration":16}
"137"|{"id":"137","firstAt":1568693705229,"duration":16}
"138"|{"id":"138","firstAt":1568705716679,"duration":16}
"139"|{"id":"139","firstAt":1568717782678,"duration":16}
"140"|{"id":"140","firstAt":1568729763306,"duration":15}
"141"|{"id":"141","firstAt":1568741775955,"duration":16}
"142"|{"id":"142","firstAt":1568753738791,"duration":14}
"143"|{"id":"143","firstAt":1568765767012,"duration":14}
"144"|{"id":"144","firstAt":1568777763552,"duration":16}
"145"|{"id":"145","firstAt":1568789776072,"duration":16}
"146"|{"id":"146","firstAt":1568801825260,"duration":15}
"147"|{"id":"147","firstAt":1568813839236,"duration":16}
"148"|{"id":"148","firstAt":1568825840962,"duration":13}
"149"|{"id":"149","firstAt":1568837842806,"duration":15}
"150"|{"id":"150","firstAt":1568849854489,"duration":17}
"151"|{"id":"151","firstAt":1568861893511,"duration":15}
"152"|{"id":"152","firstAt":1568873870327,"duration":13}
"153"|{"id":"153","firstAt":1568885897239,"duration":15}
"154"|{"id":"154","firstAt":1568897852345,"duration":15}
"155"|{"id":"155","firstAt":1568909831944,"duration":15}
"156"|{"id":"156","firstAt":1568921836257,"duration":16}
"157"|{"id":"157","firstAt":1568933824343,"duration":15}
"158"|{"id":"158","firstAt":1568945791860,"duration":16}
"159"|{"id":"159","firstAt":1568957776238,"duration":14}
"160"|{"id":"160","firstAt":1568969815988,"duration":16}
"161"|{"id":"161","firstAt":1568981783833,"duration":15}
"162"|{"id":"162","firstAt":1568993823654,"duration":15}
"163"|{"id":"163","firstAt":1569005789759,"duration":17}
"164"|{"id":"164","firstAt":1569017786826,"duration":16}
"165"|{"id":"165","firstAt":1569029758087,"duration":18}
"166"|{"id":"166","firstAt":1569041754179,"duration":15}
"167"|{"id":"167","firstAt":1569053750631,"duration":16}
"168"|{"id":"168","firstAt":1569065803442,"duration":15}
"169"|{"id":"169","firstAt":1569077772815,"duration":16}
"170"|{"id":"170","firstAt":1569089772158,"duration":14}
"171"|{"id":"171","firstAt":1569101743140,"duration":15}
"172"|{"id":"172","firstAt":1569113744180,"duration":14}
"173"|{"id":"173","firstAt":1569125707819,"duration":16}
"174"|{"id":"174","firstAt":1569137700516,"duration":17}
"175"|{"id":"175","firstAt":1569149682369,"duration":15}
"176"|{"id":"176","firstAt":1569161640779,"duration":16}
"177"|{"id":"177","firstAt":1569173640244,"duration":17}
"178"|{"id":"178","firstAt":1569185622624,"duration":16}
"179"|{"id":"179","firstAt":1569197590554,"duration":14}
"180"|{"id":"180","firstAt":1569209599451,"duration":14}
"181"|{"id":"181","firstAt":1569221548813,"duration":16}
"182"|{"id":"182","firstAt":1569233512219,"duration":15}
"183"|{"id":"183","firstAt":1569245548483,"duration":14}
"184"|{"id":"184","firstAt":1569257543941,"duration":16}
"185"|{"id":"185","firstAt":1569269526845,"duration":16}
"186"|{"id":"186","firstAt":1569281524836,"duration":15}
"187"|{"id":"187","firstAt":1569293575892,"duration":16}
"188"|{"id":"188","firstAt":1569305550863,"duration":14}
"189"|{"id":"189","firstAt":1569317492208,"duration":16}
"190"|{"id":"190","firstAt":1569329470878,"duration":15}
"191"|{"id":"191","firstAt":1569341496637,"duration":16}
"192"|{"id":"192","firstAt":1569353482724,"duration":15}
"193"|{"id":"193","firstAt":1569365480736,"duration":15}
"194"|{"id":"194","firstAt":1569377495538,"duration":15}
"195"|{"id":"195","firstAt":1569389489143,"duration":16}
"196"|{"id":"196","firstAt":1569401502732,"duration":17}
"197"|{"id":"197","firstAt":1569413535594,"duration":16}
"198"|{"id":"198","firstAt":1569425561518,"duration":16}
"199"|{"id":"199","firstAt":1569437570612,"duration":16}
"200"|{"id":"200","firstAt":1569449605554,"duration":17}
"201"|{"id":"201","firstAt":1569461664522,"duration":14}
"202"|{"id":"202","firstAt":1569473668092,"duration":16}
"203"|{"id":"203","firstAt":1569485676622,"duration":16}
"204"|{"id":"204","firstAt":1569497687468,"duration":16}
"205"|{"id":"205","firstAt":1569509667033,"duration":15}
"206"|{"id":"206","firstAt":1569521664577,"duration":15}
"207"|{"id":"207","firstAt":1569533680611,"duration":15}
"208"|{"id":"208","firstAt":1569545663269,"duration":16}
"209"|{"id":"209","firstAt":1569557662351,"duration":16}
"210"|{"id":"210","firstAt":1569569633773,"duration":15}
"211"|{"id":"211","firstAt":1569581609551,"duration":19}
"212"|{"id":"212","firstAt":1569593619698,"duration":16}
"213"|{"id":"213","firstAt":1569605586428,"duration":16}
"214"|{"id":"214","firstAt":1569617558468,"duration":17}
"215"|{"id":"215","firstAt":1569629566165,"duration":14}
"216"|{"id":"216","firstAt":1569641591689,"duration":16}
"217"|{"id":"217","firstAt":1569653586764,"duration":17}
"218"|{"id":"218","firstAt":1569665599870,"duration":16}
"219"|{"id":"219","firstAt":1569677644688,"duration":15}
"220"|{"id":"220","firstAt":1569689634950,"duration":16}
"221"|{"id":"221","firstAt":1569701607058,"duration":15}
"222"|{"id":"222","firstAt":1569713618839,"duration":16}
"223"|{"id":"223","firstAt":1569725561621,"duration":15}
"224"|{"id":"224","firstAt":1569737593620,"duration":15}
"225"|{"id":"225","firstAt":1569749570976,"duration":15}
"226"|{"id":"226","firstAt":1569761598494,"duration":16}
"227"|{"id":"227","firstAt":1569773602398,"duration":15}
"228"|{"id":"228","firstAt":1569785603329,"duration":18}
"229"|{"id":"229","firstAt":1569797630889,"duration":15}
"230"|{"id":"230","firstAt":1569809656469,"duration":16}
"231"|{"id":"231","firstAt":1569821652969,"duration":15}
"232"|{"id":"232","firstAt":1569833661673,"duration":15}
"233"|{"id":"233","firstAt":1569845652799,"duration":16}
"234"|{"id":"234","firstAt":1569857635943,"duration":15}
"235"|{"id":"235","firstAt":1569869639733,"duration":15}
"236"|{"id":"236","firstAt":1569881634591,"duration":16}
"237"|{"id":"237","firstAt":1569893631727,"duration":17}
"238"|{"id":"238","firstAt":1569905640800,"duration":15}
"239"|{"id":"239","firstAt":1569917614160,"duration":15}
"240"|{"id":"240","firstAt":1569929603153,"duration":16}
"241"|{"id":"241","firstAt":1569941595944,"duration":16}
"242"|{"id":"242","firstAt":1569953575077,"duration":14}
"243"|{"id":"243","firstAt":1569965576199,"duration":16}
"244"|{"id":"244","firstAt":1569977580442,"duration":17}
"245"|{"id":"245","firstAt":1569989594423,"duration":16}
"246"|{"id":"246","firstAt":1570001589835,"duration":16}
"247"|{"id":"247","firstAt":1570013553927,"duration":15}
"248"|{"id":"248","firstAt":1570025574031,"duration":17}
"249"|{"id":"249","firstAt":1570037550013,"duration":15}
"250"|{"id":"250","firstAt":1570049558238,"duration":15}
"251"|{"id":"251","firstAt":1570061548161,"duration":17}
"252"|{"id":"252","firstAt":1570073548581,"duration":15}
"253"|{"id":"253","firstAt":1570085578367,"duration":15}
"254"|{"id":"254","firstAt":1570097611874,"duration":16}
"255"|{"id":"255","firstAt":1570109623372,"duration":16}
"256"|{"id":"256","firstAt":1570121616356,"duration":15}
"257"|{"id":"257","firstAt":1570133627988,"duration":16}
"258"|{"id":"258","firstAt":1570145646271,"duration":17}
"259"|{"id":"259","firstAt":1570157666149,"duration":17}
"260"|{"id":"260","firstAt":1570169682913,"duration":16}
"261"|{"id":"261","firstAt":1570181713501,"duration":14}
"262"|{"id":"262","firstAt":1570193712066,"duration":15}
"263"|{"id":"263","firstAt":1570205735413,"duration":16}
"264"|{"id":"264","firstAt":1570217737927,"duration":16}
"265"|{"id":"265","firstAt":1570229739608,"duration":16}
"266"|{"id":"266","firstAt":1570241732184,"duration":16}
"267"|{"id":"267","firstAt":1570253724926,"duration":16}
"268"|{"id":"268","firstAt":1570265766858,"duration":15}
"269"|{"id":"269","firstAt":1570277730059,"duration":14}
"270"|{"id":"270","firstAt":1570289731211,"duration":14}
"271"|{"id":"271","firstAt":1570301744357,"duration":16}
"272"|{"id":"272","firstAt":1570313761680,"duration":15}
"273"|{"id":"273","firstAt":1570325733121,"duration":15}
"274"|{"id":"274","firstAt":1570337721019,"duration":16}
"275"|{"id":"275","firstAt":1570349708183,"duration":16}
"276"|{"id":"276","firstAt":1570361710562,"duration":16}
"277"|{"id":"277","firstAt":1570373723186,"duration":16}
"278"|{"id":"278","firstAt":1570385718768,"duration":14}
"279"|{"id":"279","firstAt":1570397726865,"duration":15}
"280"|{"id":"280","firstAt":1570409743954,"duration":16}
"281"|{"id":"281","firstAt":1570421753161,"duration":16}
"282"|{"id":"282","firstAt":1570433745622,"duration":16}
"283"|{"id":"283","firstAt":1570445783859,"duration":15}
"284"|{"id":"284","firstAt":1570457765325,"duration":15}
"285"|{"id":"285","firstAt":1570469775326,"duration":15}
"286"|{"id":"286","firstAt":1570481754714,"duration":14}
"287"|{"id":"287","firstAt":1570493769600,"duration":15}
"288"|{"id":"288","firstAt":1570505744224,"duration":15}
"289"|{"id":"289","firstAt":1570517733599,"duration":16}
"290"|{"id":"290","firstAt":1570529729896,"duration":15}
"291"|{"id":"291","firstAt":1570541716004,"duration":15}
"292"|{"id":"292","firstAt":1570553710634,"duration":16}
"293"|{"id":"293","firstAt":1570565689177,"duration":16}
"294"|{"id":"294","firstAt":1570577669771,"duration":14}
"295"|{"id":"295","firstAt":1570589667248,"duration":16}
"296"|{"id":"296","firstAt":1570601601505,"duration":16}
"297"|{"id":"297","firstAt":1570613611415,"duration":16}
"298"|{"id":"298","firstAt":1570625610755,"duration":16}
"299"|{"id":"299","firstAt":1570637629045,"duration":16}
"300"|{"id":"300","firstAt":1570649615219,"duration":16}
"301"|{"id":"301","firstAt":1570661645522,"duration":16}
"302"|{"id":"302","firstAt":1570673639477,"duration":14}
"303"|{"id":"303","firstAt":1570685602395,"duration":16}
"304"|{"id":"304","firstAt":1570697578527,"duration":15}
"305"|{"id":"305","firstAt":1570709559588,"duration":16}
"306"|{"id":"306","firstAt":1570721602138,"duration":14}
"307"|{"id":"307","firstAt":1570733618511,"duration":14}
"308"|{"id":"308","firstAt":1570745575097,"duration":16}
"309"|{"id":"309","firstAt":1570757605241,"duration":15}
"310"|{"id":"310","firstAt":1570769572537,"duration":16}
"311"|{"id":"311","firstAt":1570781548813,"duration":18}
"312"|{"id":"312","firstAt":1570793591019,"duration":16}
"313"|{"id":"313","firstAt":1570805586830,"duration":17}
"314"|{"id":"314","firstAt":1570817616806,"duration":17}
"315"|{"id":"315","firstAt":1570829570704,"duration":15}
"316"|{"id":"316","firstAt":1570841565813,"duration":15}
"317"|{"id":"317","firstAt":1570853616160,"duration":15}
"318"|{"id":"318","firstAt":1570865657299,"duration":16}
"319"|{"id":"319","firstAt":1570877651532,"duration":16}
"320"|{"id":"320","firstAt":1570889642361,"duration":17}
"321"|{"id":"321","firstAt":1570901647991,"duration":16}
"322"|{"id":"322","firstAt":1570913674715,"duration":16}
"323"|{"id":"323","firstAt":1570925684692,"duration":17}
"324"|{"id":"324","firstAt":1570937679543,"duration":16}
"325"|{"id":"325","firstAt":1570949691398,"duration":17}
"326"|{"id":"326","firstAt":1570961667469,"duration":16}
"327"|{"id":"327","firstAt":1570973666666,"duration":16}
"328"|{"id":"328","firstAt":1570985655178,"duration":16}
"329"|{"id":"329","firstAt":1570997634320,"duration":15}
"330"|{"id":"330","firstAt":1571009619105,"duration":16}
"331"|{"id":"331","firstAt":1571021632362,"duration":16}
"332"|{"id":"332","firstAt":1571033646151,"duration":16}
"333"|{"id":"333","firstAt":1571045613261,"duration":13}
"334"|{"id":"334","firstAt":1571057650133,"duration":15}
"335"|{"id":"335","firstAt":1571069677051,"duration":15}
"336"|{"id":"336","firstAt":1571081649058,"duration":15}
"337"|{"id":"337","firstAt":1571093652495,"duration":13}
"338"|{"id":"338","firstAt":1571105672855,"duration":13}
"339"|{"id":"339","firstAt":1571117674572,"duration":14}
"340"|{"id":"340","firstAt":1571129692470,"duration":16}
"341"|{"id":"341","firstAt":1571141726967,"duration":17}
"342"|{"id":"342","firstAt":1571153732286,"duration":16}
"343"|{"id":"343","firstAt":1571165672204,"duration":14}
"344"|{"id":"344","firstAt":1571177692724,"duration":16}
"345"|{"id":"345","firstAt":1571189703871,"duration":15}
"346"|{"id":"346","firstAt":1571201674416,"duration":16}
"347"|{"id":"347","firstAt":1571213697455,"duration":15}
"348"|{"id":"348","firstAt":1571225710990,"duration":17}
"349"|{"id":"349","firstAt":1571237711129,"duration":16}
"350"|{"id":"350","firstAt":1571249686047,"duration":16}
"351"|{"id":"351","firstAt":1571261667801,"duration":16}
"352"|{"id":"352","firstAt":1571273620260,"duration":16}
"353"|{"id":"353","firstAt":1571285651094,"duration":16}
"354"|{"id":"354","firstAt":1571297609046,"duration":17}
"355"|{"id":"355","firstAt":1571309631938,"duration":15}
"356"|{"id":"356","firstAt":1571321628952,"duration":14}
"357"|{"id":"357","firstAt":1571333636308,"duration":15}
"358"|{"id":"358","firstAt":1571345631553,"duration":16}
"359"|{"id":"359","firstAt":1571357649412,"duration":14}
"360"|{"id":"360","firstAt":1571369626759,"duration":16}
"361"|{"id":"361","firstAt":1571381612923,"duration":16}
"362"|{"id":"362","firstAt":1571393653107,"duration":17}
"363"|{"id":"363","firstAt":1571405611471,"duration":15}
"364"|{"id":"364","firstAt":1571417587335,"duration":16}
"365"|{"id":"365","firstAt":1571429606052,"duration":16}
"366"|{"id":"366","firstAt":1571441588022,"duration":16}
"367"|{"id":"367","firstAt":1571453606979,"duration":17}
"368"|{"id":"368","firstAt":1571465578640,"duration":15}
"369"|{"id":"369","firstAt":1571477602880,"duration":14}
"370"|{"id":"370","firstAt":1571489615787,"duration":15}
"371"|{"id":"371","firstAt":1571501569171,"duration":16}
"372"|{"id":"372","firstAt":1571513585387,"duration":16}
"373"|{"id":"373","firstAt":1571525572803,"duration":15}
"374"|{"id":"374","firstAt":1571537557189,"duration":15}
"375"|{"id":"375","firstAt":1571549569621,"duration":16}
"376"|{"id":"376","firstAt":1571561549636,"duration":16}
"377"|{"id":"377","firstAt":1571573518671,"duration":17}
"378"|{"id":"378","firstAt":1571585511932,"duration":15}
"379"|{"id":"379","firstAt":1571597539259,"duration":14}
"380"|{"id":"380","firstAt":1571609569258,"duration":16}
"381"|{"id":"381","firstAt":1571621554432,"duration":16}
"382"|{"id":"382","firstAt":1571633512892,"duration":17}
"383"|{"id":"383","firstAt":1571645526894,"duration":17}
"384"|{"id":"384","firstAt":1571657515685,"duration":16}
"385"|{"id":"385","firstAt":1571669522447,"duration":16}
"386"|{"id":"386","firstAt":1571681509451,"duration":14}
"387"|{"id":"387","firstAt":1571693461689,"duration":17}
"388"|{"id":"388","firstAt":1571705444985,"duration":15}
"389"|{"id":"389","firstAt":1571717463527,"duration":15}
"390"|{"id":"390","firstAt":1571729444200,"duration":14}
"391"|{"id":"391","firstAt":1571741423387,"duration":16}
"392"|{"id":"392","firstAt":1571753431450,"duration":16}
"393"|{"id":"393","firstAt":1571765429192,"duration":15}
"394"|{"id":"394","firstAt":1571777455561,"duration":14}
"395"|{"id":"395","firstAt":1571789473241,"duration":16}
"396"|{"id":"396","firstAt":1571801522290,"duration":18}
"397"|{"id":"397","firstAt":1571813527339,"duration":15}
"398"|{"id":"398","firstAt":1571825486438,"duration":16}
"399"|{"id":"399","firstAt":1571837477215,"duration":15}
"400"|{"id":"400","firstAt":1571849450460,"duration":16}
"401"|{"id":"401","firstAt":1571861442140,"duration":16}
"402"|{"id":"402","firstAt":1571873456343,"duration":16}
"403"|{"id":"403","firstAt":1571885439693,"duration":16}
"404"|{"id":"404","firstAt":1571897503759,"duration":14}
"405"|{"id":"405","firstAt":1571909505759,"duration":17}
"406"|{"id":"406","firstAt":1571921495977,"duration":13}
"407"|{"id":"407","firstAt":1571933476382,"duration":14}
"408"|{"id":"408","firstAt":1571945460789,"duration":16}
"409"|{"id":"409","firstAt":1571957442432,"duration":15}
"410"|{"id":"410","firstAt":1571969467256,"duration":16}
"411"|{"id":"411","firstAt":1571981434388,"duration":18}
"412"|{"id":"412","firstAt":1571993454464,"duration":15}
"413"|{"id":"413","firstAt":1572005480179,"duration":14}
"414"|{"id":"414","firstAt":1572017482799,"duration":16}
"415"|{"id":"415","firstAt":1572029439037,"duration":15}
"416"|{"id":"416","firstAt":1572041446629,"duration":13}
"417"|{"id":"417","firstAt":1572053427663,"duration":15}
"418"|{"id":"418","firstAt":1572065478627,"duration":17}
"419"|{"id":"419","firstAt":1572077485238,"duration":15}
"420"|{"id":"420","firstAt":1572089509851,"duration":15}
"421"|{"id":"421","firstAt":1572101519552,"duration":14}
"422"|{"id":"422","firstAt":1572113508287,"duration":13}
"423"|{"id":"423","firstAt":1572125490601,"duration":16}
"424"|{"id":"424","firstAt":1572137471033,"duration":19}
"425"|{"id":"425","firstAt":1572149455425,"duration":15}
"426"|{"id":"426","firstAt":1572161446947,"duration":17}
"427"|{"id":"427","firstAt":1572173380330,"duration":16}
"428"|{"id":"428","firstAt":1572185372017,"duration":15}
"429"|{"id":"429","firstAt":1572197379685,"duration":17}
"430"|{"id":"430","firstAt":1572209391241,"duration":17}
"431"|{"id":"431","firstAt":1572221374689,"duration":15}
"432"|{"id":"432","firstAt":1572233380033,"duration":14}
"433"|{"id":"433","firstAt":1572245336620,"duration":14}
"434"|{"id":"434","firstAt":1572257280706,"duration":16}
"435"|{"id":"435","firstAt":1572269268291,"duration":15}
"436"|{"id":"436","firstAt":1572281237821,"duration":15}
"437"|{"id":"437","firstAt":1572293245073,"duration":16}
"438"|{"id":"438","firstAt":1572305267588,"duration":16}
"439"|{"id":"439","firstAt":1572317270274,"duration":15}
"440"|{"id":"440","firstAt":1572329298698,"duration":15}
"441"|{"id":"441","firstAt":1572341311080,"duration":16}
"442"|{"id":"442","firstAt":1572353295972,"duration":12}
"443"|{"id":"443","firstAt":1572365283900,"duration":14}
"444"|{"id":"444","firstAt":1572377275606,"duration":17}
"445"|{"id":"445","firstAt":1572389285517,"duration":15}
"446"|{"id":"446","firstAt":1572401305230,"duration":17}
"447"|{"id":"447","firstAt":1572413318475,"duration":15}
"448"|{"id":"448","firstAt":1572425339622,"duration":16}
"449"|{"id":"449","firstAt":1572437351970,"duration":16}
"450"|{"id":"450","firstAt":1572449384093,"duration":16}
"451"|{"id":"451","firstAt":1572461381642,"duration":14}
"452"|{"id":"452","firstAt":1572473371735,"duration":16}
"453"|{"id":"453","firstAt":1572485349285,"duration":13}
"454"|{"id":"454","firstAt":1572497307607,"duration":14}
"455"|{"id":"455","firstAt":1572509348745,"duration":16}
"456"|{"id":"456","firstAt":1572521294145,"duration":14}
"457"|{"id":"457","firstAt":1572533287917,"duration":14}
"458"|{"id":"458","firstAt":1572545312647,"duration":15}
"459"|{"id":"459","firstAt":1572557303964,"duration":15}
"460"|{"id":"460","firstAt":1572569310912,"duration":16}
"461"|{"id":"461","firstAt":1572581301550,"duration":15}
"462"|{"id":"462","firstAt":1572593283303,"duration":16}
"463"|{"id":"463","firstAt":1572605293069,"duration":16}
"464"|{"id":"464","firstAt":1572617338566,"duration":15}
"465"|{"id":"465","firstAt":1572629328047,"duration":17}
"466"|{"id":"466","firstAt":1572641344563,"duration":14}
"467"|{"id":"467","firstAt":1572653355844,"duration":16}
"468"|{"id":"468","firstAt":1572665376848,"duration":16}
"469"|{"id":"469","firstAt":1572677414171,"duration":15}
"470"|{"id":"470","firstAt":1572689426946,"duration":14}
"471"|{"id":"471","firstAt":1572701420203,"duration":16}
"472"|{"id":"472","firstAt":1572713368594,"duration":15}
"473"|{"id":"473","firstAt":1572725340986,"duration":15}
"474"|{"id":"474","firstAt":1572737301549,"duration":15}
"475"|{"id":"475","firstAt":1572749290499,"duration":17}
"476"|{"id":"476","firstAt":1572761313058,"duration":16}
"477"|{"id":"477","firstAt":1572773305224,"duration":15}
"478"|{"id":"478","firstAt":1572785312573,"duration":14}
"479"|{"id":"479","firstAt":1572797329746,"duration":16}
"480"|{"id":"480","firstAt":1572809313113,"duration":16}
"481"|{"id":"481","firstAt":1572821309283,"duration":15}
"482"|{"id":"482","firstAt":1572833300944,"duration":16}
