"124"|{"id":"124","acctId":"106","value":33,"createdAt":1571090864218}
"125"|{"id":"125","acctId":"119","value":31,"createdAt":1571092053013}
"126"|{"id":"126","acctId":"143","value":28,"createdAt":1571093454092}
"127"|{"id":"127","acctId":"134","value":29,"createdAt":1571097498299}
"128"|{"id":"128","acctId":"120","value":32,"createdAt":1571112544033}
"129"|{"id":"129","acctId":"111","value":33,"createdAt":1571155420321}
"130"|{"id":"130","acctId":"151","value":29,"createdAt":1571197096219}
"131"|{"id":"131","acctId":"94","value":36,"createdAt":1571197316700}
"132"|{"id":"132","acctId":"156","value":28,"createdAt":1571199057169}
"133"|{"id":"133","acctId":"124","value":32,"createdAt":1571201122758}
"134"|{"id":"134","acctId":"135","value":31,"createdAt":1571202158170}
"135"|{"id":"135","acctId":"165","value":27,"createdAt":1571202327580}
"136"|{"id":"136","acctId":"126","value":32,"createdAt":1571221511235}
"137"|{"id":"137","acctId":"133","value":31,"createdAt":1571260102873}
"138"|{"id":"138","acctId":"168","value":26,"createdAt":1571263606408}
"139"|{"id":"139","acctId":"142","value":31,"createdAt":1571314669059}
"140"|{"id":"140","acctId":"153","value":29,"createdAt":1571321801817}
"141"|{"id":"141","acctId":"118","value":34,"createdAt":1571335600566}
"142"|{"id":"142","acctId":"127","value":33,"createdAt":1571352381692}
"143"|{"id":"143","acctId":"147","value":30,"createdAt":1571355588844}
"144"|{"id":"144","acctId":"152","value":30,"createdAt":1571374307020}
"145"|{"id":"145","acctId":"137","value":32,"createdAt":1571378478574}
"146"|{"id":"146","acctId":"138","value":32,"createdAt":1571388795469}
"147"|{"id":"147","acctId":"172","value":28,"createdAt":1571402701313}
"148"|{"id":"148","acctId":"139","value":32,"createdAt":1571411615546}
"149"|{"id":"149","acctId":"163","value":29,"createdAt":1571431291653}
"150"|{"id":"150","acctId":"155","value":30,"createdAt":1571448361829}
"151"|{"id":"151","acctId":"162","value":29,"createdAt":1571452144098}
"152"|{"id":"152","acctId":"136","value":34,"createdAt":1571459552194}
"153"|{"id":"153","acctId":"131","value":34,"createdAt":1571469104003}
"154"|{"id":"154","acctId":"166","value":29,"createdAt":1571479190145}
"155"|{"id":"155","acctId":"150","value":32,"createdAt":1571482902060}
"156"|{"id":"156","acctId":"164","value":30,"createdAt":1571490908267}
"157"|{"id":"157","acctId":"132","value":34,"createdAt":1571503053216}
"158"|{"id":"158","acctId":"114","value":37,"createdAt":1571509028921}
"159"|{"id":"159","acctId":"149","value":32,"createdAt":1571524437222}
"160"|{"id":"160","acctId":"159","value":30,"createdAt":1571533198993}
"161"|{"id":"161","acctId":"146","value":33,"createdAt":1571551879836}
"162"|{"id":"162","acctId":"161","value":31,"createdAt":1571552391389}
"163"|{"id":"163","acctId":"157","value":32,"createdAt":1571559260456}
"164"|{"id":"164","acctId":"160","value":31,"createdAt":1571584104568}
"165"|{"id":"165","acctId":"183","value":28,"createdAt":1571589773741}
"166"|{"id":"166","acctId":"170","value":31,"createdAt":1571627709329}
"167"|{"id":"167","acctId":"141","value":35,"createdAt":1571670444930}
"168"|{"id":"168","acctId":"148","value":34,"createdAt":1571678545907}
"169"|{"id":"169","acctId":"169","value":31,"createdAt":1571686388868}
"170"|{"id":"170","acctId":"158","value":34,"createdAt":1571736792725}
"171"|{"id":"171","acctId":"154","value":34,"createdAt":1571757928303}
"172"|{"id":"172","acctId":"179","value":31,"createdAt":1571757985175}
"173"|{"id":"173","acctId":"181","value":30,"createdAt":1571758963685}
"174"|{"id":"174","acctId":"174","value":31,"createdAt":1571761901671}
"175"|{"id":"175","acctId":"171","value":32,"createdAt":1571762113733}
"176"|{"id":"176","acctId":"193","value":29,"createdAt":1571762756434}
"177"|{"id":"177","acctId":"189","value":29,"createdAt":1571795385387}
"178"|{"id":"178","acctId":"175","value":32,"createdAt":1571802832040}
"179"|{"id":"179","acctId":"188","value":30,"createdAt":1571820211758}
"180"|{"id":"180","acctId":"186","value":31,"createdAt":1571830360627}
"181"|{"id":"181","acctId":"176","value":32,"createdAt":1571855397581}
"182"|{"id":"182","acctId":"187","value":31,"createdAt":1571857936169}
"183"|{"id":"183","acctId":"167","value":33,"createdAt":1571873374136}
"184"|{"id":"184","acctId":"178","value":32,"createdAt":1571873988676}
"185"|{"id":"185","acctId":"204","value":29,"createdAt":1571911949068}
"186"|{"id":"186","acctId":"192","value":31,"createdAt":1571915133666}
"187"|{"id":"187","acctId":"195","value":30,"createdAt":1571930280315}
"188"|{"id":"188","acctId":"180","value":32,"createdAt":1571934582496}
"189"|{"id":"189","acctId":"185","value":32,"createdAt":1571945433549}
"190"|{"id":"190","acctId":"198","value":30,"createdAt":1571966105533}
"191"|{"id":"191","acctId":"207","value":30,"createdAt":1571976613080}
"192"|{"id":"192","acctId":"205","value":30,"createdAt":1571981689120}
"193"|{"id":"193","acctId":"177","value":34,"createdAt":1572000487390}
"194"|{"id":"194","acctId":"182","value":33,"createdAt":1572007610912}
"195"|{"id":"195","acctId":"184","value":33,"createdAt":1572012884155}
"196"|{"id":"196","acctId":"215","value":29,"createdAt":1572012900493}
"197"|{"id":"197","acctId":"190","value":32,"createdAt":1572028117028}
"198"|{"id":"198","acctId":"6","value":26,"createdAt":1572033006797}
"199"|{"id":"199","acctId":"173","value":34,"createdAt":1572034478399}
"200"|{"id":"200","acctId":"206","value":30,"createdAt":1572036428231}
"201"|{"id":"201","acctId":"216","value":29,"createdAt":1572062039998}
"202"|{"id":"202","acctId":"203","value":31,"createdAt":1572086424828}
"203"|{"id":"203","acctId":"2","value":29,"createdAt":1572109083063}
"204"|{"id":"204","acctId":"228","value":28,"createdAt":1572109896821}
"205"|{"id":"205","acctId":"194","value":33,"createdAt":1572110583668}
"206"|{"id":"206","acctId":"19","value":29,"createdAt":1572112466078}
"207"|{"id":"207","acctId":"222","value":29,"createdAt":1572116092439}
"208"|{"id":"208","acctId":"230","value":28,"createdAt":1572132125078}
"209"|{"id":"209","acctId":"219","value":29,"createdAt":1572133054879}
"210"|{"id":"210","acctId":"209","value":30,"createdAt":1572139645819}
"211"|{"id":"211","acctId":"212","value":30,"createdAt":1572144899791}
"212"|{"id":"212","acctId":"202","value":32,"createdAt":1572148681884}
"213"|{"id":"213","acctId":"200","value":33,"createdAt":1572153318831}
"214"|{"id":"214","acctId":"201","value":33,"createdAt":1572155734563}
"215"|{"id":"215","acctId":"221","value":30,"createdAt":1572159416166}
"216"|{"id":"216","acctId":"199","value":33,"createdAt":1572164066983}
"217"|{"id":"217","acctId":"214","value":31,"createdAt":1572170833592}
"218"|{"id":"218","acctId":"191","value":34,"createdAt":1572177754883}
"219"|{"id":"219","acctId":"211","value":31,"createdAt":1572179443151}
"220"|{"id":"220","acctId":"7","value":32,"createdAt":1572197332326}
"221"|{"id":"221","acctId":"3","value":31,"createdAt":1572199541002}
"222"|{"id":"222","acctId":"260","value":24,"createdAt":1572210985302}
"223"|{"id":"223","acctId":"10","value":32,"createdAt":1572247508406}
"224"|{"id":"224","acctId":"213","value":32,"createdAt":1572255114815}
"225"|{"id":"225","acctId":"234","value":29,"createdAt":1572269534228}
"226"|{"id":"226","acctId":"26","value":24,"createdAt":1572277920025}
"227"|{"id":"227","acctId":"11","value":33,"createdAt":1572286001748}
"228"|{"id":"228","acctId":"20","value":28,"createdAt":1572291582071}
"229"|{"id":"229","acctId":"8","value":30,"createdAt":1572308159074}
"230"|{"id":"230","acctId":"233","value":29,"createdAt":1572311571731}
"231"|{"id":"231","acctId":"21","value":27,"createdAt":1572317503504}
"232"|{"id":"232","acctId":"226","value":31,"createdAt":1572319067088}
"233"|{"id":"233","acctId":"1","value":36,"createdAt":1572355813853}
"234"|{"id":"234","acctId":"23","value":28,"createdAt":1572359202191}
"235"|{"id":"235","acctId":"239","value":29,"createdAt":1572366302602}
"236"|{"id":"236","acctId":"208","value":34,"createdAt":1572372121885}
"237"|{"id":"237","acctId":"18","value":31,"createdAt":1572375076018}
"238"|{"id":"238","acctId":"220","value":32,"createdAt":1572375773861}
"239"|{"id":"239","acctId":"224","value":31,"createdAt":1572389742538}
"240"|{"id":"240","acctId":"223","value":32,"createdAt":1572390231663}
"241"|{"id":"241","acctId":"235","value":30,"createdAt":1572395204580}
"242"|{"id":"242","acctId":"225","value":31,"createdAt":1572403701670}
"243"|{"id":"243","acctId":"12","value":35,"createdAt":1572410610085}
"244"|{"id":"244","acctId":"15","value":33,"createdAt":1572411088684}
"245"|{"id":"245","acctId":"29","value":29,"createdAt":1572413053805}
"246"|{"id":"246","acctId":"22","value":28,"createdAt":1572413481493}
"247"|{"id":"247","acctId":"13","value":31,"createdAt":1572414883935}
"248"|{"id":"248","acctId":"262","value":27,"createdAt":1572419187365}
"249"|{"id":"249","acctId":"197","value":36,"createdAt":1572420082607}
"250"|{"id":"250","acctId":"243","value":30,"createdAt":1572421292897}
"251"|{"id":"251","acctId":"48","value":29,"createdAt":1572429581673}
"252"|{"id":"252","acctId":"232","value":31,"createdAt":1572437268785}
"253"|{"id":"253","acctId":"254","value":28,"createdAt":1572445276657}
"254"|{"id":"254","acctId":"16","value":34,"createdAt":1572449566043}
"255"|{"id":"255","acctId":"196","value":36,"createdAt":1572450278696}
"256"|{"id":"256","acctId":"5","value":33,"createdAt":1572451734648}
"257"|{"id":"257","acctId":"256","value":28,"createdAt":1572457391523}
"258"|{"id":"258","acctId":"241","value":30,"createdAt":1572457544061}
"259"|{"id":"259","acctId":"17","value":30,"createdAt":1572460344770}
"260"|{"id":"260","acctId":"229","value":32,"createdAt":1572466708245}
"261"|{"id":"261","acctId":"238","value":30,"createdAt":1572472727863}
"262"|{"id":"262","acctId":"32","value":31,"createdAt":1572473015733}
"263"|{"id":"263","acctId":"9","value":33,"createdAt":1572474411940}
"264"|{"id":"264","acctId":"218","value":33,"createdAt":1572478896146}
"265"|{"id":"265","acctId":"227","value":32,"createdAt":1572489669880}
"266"|{"id":"266","acctId":"210","value":35,"createdAt":1572493932332}
"267"|{"id":"267","acctId":"4","value":34,"createdAt":1572505302331}
"268"|{"id":"268","acctId":"245","value":30,"createdAt":1572528918912}
"269"|{"id":"269","acctId":"14","value":33,"createdAt":1572531149540}
"270"|{"id":"270","acctId":"255","value":29,"createdAt":1572544072403}
"271"|{"id":"271","acctId":"240","value":31,"createdAt":1572548553614}
"272"|{"id":"272","acctId":"231","value":32,"createdAt":1572559233485}
"273"|{"id":"273","acctId":"217","value":34,"createdAt":1572562293692}
"274"|{"id":"274","acctId":"42","value":30,"createdAt":1572562857712}
"275"|{"id":"275","acctId":"237","value":32,"createdAt":1572563531594}
"276"|{"id":"276","acctId":"244","value":31,"createdAt":1572569434132}
"277"|{"id":"277","acctId":"253","value":29,"createdAt":1572576591474}
"278"|{"id":"278","acctId":"36","value":31,"createdAt":1572582497371}
"279"|{"id":"279","acctId":"252","value":30,"createdAt":1572595898571}
"280"|{"id":"280","acctId":"58","value":27,"createdAt":1572602109558}
"281"|{"id":"281","acctId":"246","value":31,"createdAt":1572602750504}
"282"|{"id":"282","acctId":"25","value":33,"createdAt":1572607208801}
"283"|{"id":"283","acctId":"259","value":30,"createdAt":1572613606387}
"284"|{"id":"284","acctId":"55","value":25,"createdAt":1572621540170}
"285"|{"id":"285","acctId":"41","value":34,"createdAt":1572625732102}
"286"|{"id":"286","acctId":"261","value":29,"createdAt":1572638733530}
"287"|{"id":"287","acctId":"24","value":32,"createdAt":1572640724128}
"288"|{"id":"288","acctId":"31","value":26,"createdAt":1572642439799}
"289"|{"id":"289","acctId":"35","value":30,"createdAt":1572652312971}
"290"|{"id":"290","acctId":"46","value":28,"createdAt":1572654279218}
"291"|{"id":"291","acctId":"53","value":29,"createdAt":1572655959825}
"292"|{"id":"292","acctId":"249","value":31,"createdAt":1572657018096}
"293"|{"id":"293","acctId":"236","value":33,"createdAt":1572660673885}
"294"|{"id":"294","acctId":"37","value":31,"createdAt":1572669658119}
"295"|{"id":"295","acctId":"251","value":32,"createdAt":1572674751557}
"296"|{"id":"296","acctId":"258","value":31,"createdAt":1572681352075}
"297"|{"id":"297","acctId":"263","value":30,"createdAt":1572693346668}
"298"|{"id":"298","acctId":"278","value":28,"createdAt":1572699266967}
"299"|{"id":"299","acctId":"30","value":35,"createdAt":1572702208118}
"300"|{"id":"300","acctId":"242","value":33,"createdAt":1572710064019}
"301"|{"id":"301","acctId":"47","value":34,"createdAt":1572723424719}
"302"|{"id":"302","acctId":"264","value":30,"createdAt":1572728371662}
"303"|{"id":"303","acctId":"40","value":30,"createdAt":1572732962165}
"304"|{"id":"304","acctId":"43","value":29,"createdAt":1572738385829}
"305"|{"id":"305","acctId":"28","value":29,"createdAt":1572741958999}
"306"|{"id":"306","acctId":"33","value":32,"createdAt":1572743575402}
"307"|{"id":"307","acctId":"286","value":27,"createdAt":1572745217096}
"308"|{"id":"308","acctId":"52","value":30,"createdAt":1572748414955}
"309"|{"id":"309","acctId":"270","value":30,"createdAt":1572759917559}
"310"|{"id":"310","acctId":"65","value":28,"createdAt":1572771310824}
"311"|{"id":"311","acctId":"27","value":37,"createdAt":1572773394546}
"312"|{"id":"312","acctId":"39","value":35,"createdAt":1572775994590}
"313"|{"id":"313","acctId":"45","value":27,"createdAt":1572781994803}
"314"|{"id":"314","acctId":"64","value":31,"createdAt":1572796642255}
"315"|{"id":"315","acctId":"57","value":30,"createdAt":1572800084168}
"316"|{"id":"316","acctId":"34","value":32,"createdAt":1572808920404}
"317"|{"id":"317","acctId":"257","value":32,"createdAt":1572811138846}
"318"|{"id":"318","acctId":"265","value":31,"createdAt":1572818372206}
"319"|{"id":"319","acctId":"279","value":29,"createdAt":1572825093290}
"320"|{"id":"320","acctId":"51","value":28,"createdAt":1572826863897}
"321"|{"id":"321","acctId":"266","value":31,"createdAt":1572830571945}
"322"|{"id":"322","acctId":"247","value":34,"createdAt":1572840035477}
"323"|{"id":"323","acctId":"50","value":29,"createdAt":1572849011072}
"324"|{"id":"324","acctId":"250","value":34,"createdAt":1572857869598}
"325"|{"id":"325","acctId":"268","value":31,"createdAt":1572859142040}
"326"|{"id":"326","acctId":"248","value":34,"createdAt":1572860169166}
"327"|{"id":"327","acctId":"68","value":31,"createdAt":1572868376248}
"328"|{"id":"328","acctId":"60","value":29,"createdAt":1572892024795}
"329"|{"id":"329","acctId":"287","value":29,"createdAt":1572893696940}
"330"|{"id":"330","acctId":"271","value":31,"createdAt":1572900156269}
"331"|{"id":"331","acctId":"75","value":28,"createdAt":1572905851968}
"332"|{"id":"332","acctId":"273","value":31,"createdAt":1572908075669}
"333"|{"id":"333","acctId":"290","value":28,"createdAt":1572911091783}
"334"|{"id":"334","acctId":"275","value":30,"createdAt":1572917105398}
"335"|{"id":"335","acctId":"77","value":27,"createdAt":1572924623316}
"336"|{"id":"336","acctId":"280","value":31,"createdAt":1572931339122}
"337"|{"id":"337","acctId":"49","value":34,"createdAt":1572937573775}
"338"|{"id":"338","acctId":"76","value":29,"createdAt":1572944869046}
"339"|{"id":"339","acctId":"282","value":30,"createdAt":1572947274385}
"340"|{"id":"340","acctId":"289","value":29,"createdAt":1572950040568}
"341"|{"id":"341","acctId":"276","value":31,"createdAt":1572955851898}
"342"|{"id":"342","acctId":"90","value":27,"createdAt":1572970621853}
"343"|{"id":"343","acctId":"44","value":37,"createdAt":1572985528523}
"344"|{"id":"344","acctId":"274","value":31,"createdAt":1572985582629}
"345"|{"id":"345","acctId":"70","value":29,"createdAt":1572989254538}
"346"|{"id":"346","acctId":"91","value":28,"createdAt":1572994697774}
"347"|{"id":"347","acctId":"62","value":28,"createdAt":1572995968167}
"348"|{"id":"348","acctId":"267","value":33,"createdAt":1573019550048}
"349"|{"id":"349","acctId":"54","value":33,"createdAt":1573019965226}
"350"|{"id":"350","acctId":"292","value":30,"createdAt":1573031565111}
"351"|{"id":"351","acctId":"284","value":31,"createdAt":1573034507138}
"352"|{"id":"352","acctId":"61","value":29,"createdAt":1573043860620}
"353"|{"id":"353","acctId":"86","value":32,"createdAt":1573048673398}
"354"|{"id":"354","acctId":"269","value":33,"createdAt":1573051136763}
"355"|{"id":"355","acctId":"272","value":33,"createdAt":1573056794248}
"356"|{"id":"356","acctId":"297","value":29,"createdAt":1573074533203}
"357"|{"id":"357","acctId":"59","value":33,"createdAt":1573088275563}
"358"|{"id":"358","acctId":"285","value":32,"createdAt":1573103855805}
"359"|{"id":"359","acctId":"85","value":26,"createdAt":1573110098458}
"360"|{"id":"360","acctId":"295","value":31,"createdAt":1573119256906}
"361"|{"id":"361","acctId":"88","value":29,"createdAt":1573121142925}
"362"|{"id":"362","acctId":"38","value":39,"createdAt":1573123034990}
"363"|{"id":"363","acctId":"73","value":32,"createdAt":1573131678843}
"364"|{"id":"364","acctId":"293","value":31,"createdAt":1573133959428}
"365"|{"id":"365","acctId":"281","value":32,"createdAt":1573136698446}
"366"|{"id":"366","acctId":"71","value":31,"createdAt":1573137608585}
"367"|{"id":"367","acctId":"283","value":32,"createdAt":1573143934624}
"368"|{"id":"368","acctId":"66","value":32,"createdAt":1573147121548}
"369"|{"id":"369","acctId":"94","value":23,"createdAt":1573149453377}
"370"|{"id":"370","acctId":"312","value":28,"createdAt":1573160361489}
"371"|{"id":"371","acctId":"305","value":29,"createdAt":1573161551512}
"372"|{"id":"372","acctId":"84","value":28,"createdAt":1573163962321}
"373"|{"id":"373","acctId":"298","value":30,"createdAt":1573166700809}
"374"|{"id":"374","acctId":"311","value":28,"createdAt":1573168478778}
"375"|{"id":"375","acctId":"79","value":30,"createdAt":1573169418377}
"376"|{"id":"376","acctId":"74","value":28,"createdAt":1573171088836}
"377"|{"id":"377","acctId":"277","value":33,"createdAt":1573171551636}
"378"|{"id":"378","acctId":"67","value":29,"createdAt":1573175625828}
"379"|{"id":"379","acctId":"95","value":28,"createdAt":1573195069107}
"380"|{"id":"380","acctId":"106","value":26,"createdAt":1573196690145}
"381"|{"id":"381","acctId":"63","value":35,"createdAt":1573202407318}
"382"|{"id":"382","acctId":"98","value":28,"createdAt":1573203026270}
"383"|{"id":"383","acctId":"321","value":28,"createdAt":1573203483043}
"384"|{"id":"384","acctId":"299","value":31,"createdAt":1573229131469}
"385"|{"id":"385","acctId":"107","value":28,"createdAt":1573235560594}
"386"|{"id":"386","acctId":"56","value":35,"createdAt":1573238467239}
"387"|{"id":"387","acctId":"82","value":33,"createdAt":1573239332087}
"388"|{"id":"388","acctId":"291","value":32,"createdAt":1573242188146}
"389"|{"id":"389","acctId":"93","value":30,"createdAt":1573246438339}
"390"|{"id":"390","acctId":"81","value":34,"createdAt":1573257097219}
"391"|{"id":"391","acctId":"100","value":27,"createdAt":1573257165220}
"392"|{"id":"392","acctId":"300","value":31,"createdAt":1573262040820}
"393"|{"id":"393","acctId":"294","value":32,"createdAt":1573262918482}
"394"|{"id":"394","acctId":"288","value":32,"createdAt":1573266264147}
"395"|{"id":"395","acctId":"78","value":33,"createdAt":1573282184726}
"396"|{"id":"396","acctId":"330","value":28,"createdAt":1573283440301}
"397"|{"id":"397","acctId":"102","value":28,"createdAt":1573286594063}
"398"|{"id":"398","acctId":"113","value":30,"createdAt":1573288437783}
"399"|{"id":"399","acctId":"333","value":27,"createdAt":1573300867635}
"400"|{"id":"400","acctId":"304","value":31,"createdAt":1573304207284}
